camera_number,date,year,month,day,species,time
A1,46029,2026,1,7,狍子,1.361111111111111E-2
A1,46029,2026,1,7,狍子,0.1161574074074074
A1,46029,2026,1,7,狍子,0.20443287037037036
A1,46029,2026,1,7,狍子,0.20504629629629631
A1,46029,2026,1,7,赤狐,0.64623842592592595
A1,46030,2026,1,8,家牛,0.57284722222222217
A1,46030,2026,1,8,家牛,0.57466435185185183
A1,46030,2026,1,8,家牛,0.59506944444444443
A1,46030,2026,1,8,赤狐,0.86703703703703705
A1,46031,2026,1,9,狍子,0.30462962962962964
A1,46033,2026,1,11,赤狐,1.1111111111111112E-2
A1,46035,2026,1,13,赤狐,8.4201388888888895E-2
A1,46035,2026,1,13,家牛,0.6101388888888889
A1,46035,2026,1,13,家牛,0.61078703703703707
A1,46035,2026,1,13,家牛,0.6125694444444445
A1,46035,2026,1,13,家牛,0.61320601851851853
A1,46035,2026,1,13,家牛,0.61714120370370373
A1,46035,2026,1,13,家牛,0.62136574074074069
A1,46035,2026,1,13,家牛,0.62322916666666661
A1,46035,2026,1,13,家牛,0.62579861111111112
A1,46035,2026,1,13,家牛,0.62965277777777773
A1,46035,2026,1,13,狍子,0.96629629629629632
A1,46035,2026,1,13,狍子,0.96872685185185181
A1,46038,2026,1,16,家狗,0.41774305555555558
A1,46041,2026,1,19,狍子,0.29527777777777775
A1,46041,2026,1,19,家牛,0.57906250000000004
A1,46042,2026,1,20,家狗,0.64907407407407403
A1,46043,2026,1,21,家牛,0.51781250000000001
A1,46043,2026,1,21,家牛,0.51850694444444445
A1,46045,2026,1,23,家牛,0.51524305555555561
A1,46045,2026,1,23,家牛,0.51640046296296294
A1,46045,2026,1,23,家牛,0.51717592592592587
A1,46045,2026,1,23,家牛,0.51795138888888892
A1,46045,2026,1,23,家牛,0.52104166666666663
A1,46045,2026,1,23,家牛,0.52315972222222218
A1,46046,2026,1,24,家牛,0.50369212962962961
A1,46046,2026,1,24,家牛,0.50474537037037037
A1,46047,2026,1,25,野猪,0.84799768518518515
A1,46048,2026,1,26,野猪,3.2824074074074075E-2
A1,46048,2026,1,26,野猪,3.5115740740740739E-2
A1,46048,2026,1,26,家牛,0.50429398148148152
A1,46048,2026,1,26,家牛,0.50559027777777776
A1,46048,2026,1,26,家牛,0.50645833333333334
A1,46049,2026,1,27,家牛,0.4521296296296296
A1,46049,2026,1,27,家牛,0.45528935185185188
A1,46049,2026,1,27,家牛,0.45641203703703703
A1,46050,2026,1,28,家牛,0.5328356481481481
A1,46051,2026,1,29,家牛,0.55057870370370365
A1,46051,2026,1,29,家牛,0.55121527777777779
A1,46051,2026,1,29,家牛,0.55186342592592597
A1,46051,2026,1,29,家牛,0.55388888888888888
A1,46051,2026,1,29,家牛,0.5553703703703704
A1,46052,2026,1,30,狍子,0.87923611111111111
A1,46052,2026,1,30,野猪,0.97092592592592597
A1,46053,2026,1,31,家牛,0.47753472222222221
A1,46053,2026,1,31,家牛,0.47839120370370369
A1,46053,2026,1,31,家牛,0.48083333333333333
A1,46053,2026,1,31,家牛,0.48165509259259259
A1,46053,2026,1,31,家牛,0.48230324074074077
A1,46053,2026,1,31,家牛,0.48297453703703702
A1,46053,2026,1,31,家牛,0.54456018518518523
A1,46053,2026,1,31,家牛,0.54569444444444448
A1,46053,2026,1,31,家牛,0.54637731481481477
A1,46053,2026,1,31,家牛,0.54711805555555559
A1,46053,2026,1,31,家牛,0.54784722222222226
A1,46053,2026,1,31,家牛,0.55046296296296293
A1,46054,2026,2,1,家牛,0.49166666666666664
A1,46054,2026,2,1,家牛,0.49277777777777776
A1,46054,2026,2,1,家牛,0.49437500000000001
A1,46054,2026,2,1,家牛,0.50033564814814813
A1,46054,2026,2,1,家牛,0.50107638888888884
A1,46054,2026,2,1,家牛,0.50229166666666669
A1,46054,2026,2,1,家牛,0.50596064814814812
A1,46054,2026,2,1,家牛,0.51075231481481487
A1,46055,2026,2,2,赤狐,7.7743055555555551E-2
A1,46055,2026,2,2,家牛,0.5131944444444444
A1,46055,2026,2,2,家牛,0.51400462962962967
A1,46057,2026,2,4,野猪,0.28010416666666665
A1,46057,2026,2,4,家牛,0.45658564814814817
A1,46057,2026,2,4,家牛,0.45938657407407407
A1,46057,2026,2,4,家牛,0.46052083333333332
A1,46057,2026,2,4,家牛,0.46127314814814813
A1,46057,2026,2,4,家牛,0.46188657407407407
A1,46057,2026,2,4,家牛,0.46341435185185187
A1,46057,2026,2,4,家牛,0.46421296296296294
A1,46057,2026,2,4,家牛,0.46515046296296297
A1,46058,2026,2,5,赤狐,0.98893518518518519
A1,46060,2026,2,7,狍子,4.5370370370370373E-2
A1,46060,2026,2,7,狍子,5.8136574074074077E-2
A1,46061,2026,2,8,家牛,0.5481597222222222
A1,46061,2026,2,8,家牛,0.54878472222222219
A1,46061,2026,2,8,家牛,0.55025462962962968
A1,46061,2026,2,8,家牛,0.55921296296296297
A1,46061,2026,2,8,家牛,0.55997685185185186
A1,46061,2026,2,8,家牛,0.5606944444444445
A1,46061,2026,2,8,家牛,0.56149305555555551
A1,46061,2026,2,8,家牛,0.56218749999999995
A10,46021,2025,12,30,乌鸦,0.63958333333333328
A10,46021,2025,12,30,赤狐,0.73192129629629632
A10,46022,2025,12,31,喜鹊,0.34437499999999999
A10,46023,2026,1,1,赤狐,0.20270833333333332
A10,46023,2026,1,1,赤狐,0.24001157407407409
A10,46023,2026,1,1,喜鹊,0.45453703703703702
A10,46023,2026,1,1,喜鹊,0.45718750000000002
A10,46023,2026,1,1,喜鹊,0.45890046296296294
A10,46023,2026,1,1,喜鹊,0.47943287037037036
A10,46023,2026,1,1,喜鹊,0.4826388888888889
A10,46023,2026,1,1,家牛,0.60591435185185183
A10,46025,2026,1,3,家牛,0.61406249999999996
A10,46025,2026,1,3,家牛,0.61750000000000005
A10,46025,2026,1,3,家牛,0.61813657407407407
A10,46025,2026,1,3,家牛,0.62366898148148153
A10,46025,2026,1,3,赤狐,0.81721064814814814
A10,46026,2026,1,4,喜鹊,0.41184027777777776
A10,46026,2026,1,4,雉鸡,0.41423611111111114
A10,46026,2026,1,4,喜鹊,0.41847222222222225
A10,46026,2026,1,4,喜鹊,0.42167824074074073
A10,46026,2026,1,4,雉鸡,0.42321759259259262
A10,46026,2026,1,4,喜鹊,0.42393518518518519
A10,46026,2026,1,4,喜鹊,0.4274074074074074
A10,46026,2026,1,4,喜鹊,0.42868055555555556
A10,46026,2026,1,4,雉鸡,0.43311342592592594
A10,46026,2026,1,4,雉鸡,0.43759259259259259
A10,46026,2026,1,4,喜鹊,0.43951388888888887
A10,46027,2026,1,5,雉鸡,0.41853009259259261
A10,46027,2026,1,5,雉鸡,0.43412037037037038
A10,46027,2026,1,5,雉鸡,0.43490740740740741
A10,46027,2026,1,5,雉鸡,0.4409837962962963
A10,46027,2026,1,5,雉鸡,0.4440162037037037
A10,46027,2026,1,5,喜鹊,0.47306712962962966
A10,46027,2026,1,5,喜鹊,0.59627314814814814
A10,46027,2026,1,5,喜鹊,0.59733796296296293
A10,46028,2026,1,6,赤狐,9.6666666666666665E-2
A10,46028,2026,1,6,赤狐,0.36939814814814814
A10,46028,2026,1,6,雉鸡,0.45390046296296294
A10,46028,2026,1,6,雉鸡,0.45650462962962962
A10,46028,2026,1,6,雉鸡,0.46994212962962961
A10,46028,2026,1,6,雉鸡,0.47420138888888891
A10,46028,2026,1,6,喜鹊,0.47662037037037036
A10,46028,2026,1,6,雉鸡,0.4778472222222222
A10,46028,2026,1,6,雉鸡,0.48096064814814815
A10,46029,2026,1,7,雉鸡,0.52490740740740738
A10,46029,2026,1,7,雉鸡,0.57026620370370373
A10,46029,2026,1,7,雉鸡,0.57125000000000004
A10,46029,2026,1,7,赤狐,0.90511574074074075
A10,46030,2026,1,8,家狗,0.47315972222222225
A10,46030,2026,1,8,喜鹊,0.64201388888888888
A10,46030,2026,1,8,喜鹊,0.65210648148148154
A10,46030,2026,1,8,雉鸡,0.69201388888888893
A10,46030,2026,1,8,喜鹊,0.69271990740740741
A10,46031,2026,1,9,赤狐,0.25194444444444447
A10,46031,2026,1,9,喜鹊,0.43831018518518516
A10,46031,2026,1,9,赤狐,0.93981481481481477
A10,46033,2026,1,11,赤狐,5.7523148148148151E-3
A10,46033,2026,1,11,喜鹊,0.52547453703703706
A10,46033,2026,1,11,喜鹊,0.62326388888888884
A10,46034,2026,1,12,赤狐,0.23076388888888888
A10,46034,2026,1,12,喜鹊,0.42332175925925924
A10,46034,2026,1,12,喜鹊,0.42798611111111112
A10,46034,2026,1,12,喜鹊,0.43578703703703703
A10,46034,2026,1,12,雉鸡,0.48032407407407407
A10,46034,2026,1,12,雉鸡,0.48952546296296295
A10,46034,2026,1,12,喜鹊,0.49118055555555556
A10,46034,2026,1,12,喜鹊,0.50998842592592597
A10,46034,2026,1,12,喜鹊,0.5306481481481482
A10,46034,2026,1,12,喜鹊,0.53141203703703699
A10,46034,2026,1,12,喜鹊,0.53721064814814812
A10,46034,2026,1,12,喜鹊,0.59462962962962962
A10,46034,2026,1,12,喜鹊,0.61431712962962959
A10,46034,2026,1,12,喜鹊,0.62143518518518515
A10,46034,2026,1,12,喜鹊,0.66787037037037034
A10,46034,2026,1,12,喜鹊,0.6971180555555555
A10,46034,2026,1,12,赤狐,0.89607638888888885
A10,46034,2026,1,12,赤狐,0.89704861111111112
A10,46035,2026,1,13,赤狐,6.2789351851851846E-2
A10,46035,2026,1,13,赤狐,0.12343750000000001
A10,46035,2026,1,13,喜鹊,0.69533564814814819
A10,46035,2026,1,13,赤狐,0.82959490740740738
A10,46036,2026,1,14,家狗,0.31699074074074074
A10,46036,2026,1,14,喜鹊,0.70366898148148149
A10,46037,2026,1,15,家狗,0.59622685185185187
A10,46037,2026,1,15,家狗,0.67380787037037038
A10,46037,2026,1,15,家狗,0.68805555555555553
A10,46037,2026,1,15,赤狐,0.83946759259259263
A10,46038,2026,1,16,赤狐,0.76188657407407412
A10,46038,2026,1,16,家狗,0.96346064814814814
A10,46039,2026,1,17,喜鹊,0.3258449074074074
A10,46039,2026,1,17,赤狐,0.96903935185185186
A10,46040,2026,1,18,赤狐,9.2164351851851858E-2
A10,46040,2026,1,18,喜鹊,0.3322222222222222
A10,46043,2026,1,21,雉鸡,0.43011574074074072
A10,46043,2026,1,21,家牛,0.53587962962962965
A10,46043,2026,1,21,家牛,0.538599537037037
A10,46043,2026,1,21,家狗,0.59104166666666669
A10,46043,2026,1,21,家狗,0.59312500000000001
A10,46043,2026,1,21,家狗,0.71862268518518524
A10,46044,2026,1,22,家牛,0.51500000000000001
A10,46044,2026,1,22,家牛,0.51571759259259264
A10,46044,2026,1,22,家牛,0.51670138888888884
A10,46044,2026,1,22,家牛,0.55000000000000004
A10,46045,2026,1,23,赤狐,0.74307870370370366
A10,46047,2026,1,25,家狗,0.61438657407407404
A10,46048,2026,1,26,家狗,0.43379629629629629
A10,46048,2026,1,26,家狗,0.4912037037037037
A10,46048,2026,1,26,家狗,0.59202546296296299
A10,46048,2026,1,26,喜鹊,0.67651620370370369
A10,46049,2026,1,27,家牛,0.46850694444444446
A10,46049,2026,1,27,家狗,0.46930555555555553
A10,46049,2026,1,27,家牛,0.47336805555555556
A10,46049,2026,1,27,家牛,0.47578703703703706
A10,46049,2026,1,27,家牛,0.47645833333333332
A10,46050,2026,1,28,雉鸡,0.37107638888888889
A10,46051,2026,1,29,家牛,0.48097222222222225
A10,46051,2026,1,29,家牛,0.48328703703703701
A10,46055,2026,2,2,家牛,0.47430555555555554
A10,46055,2026,2,2,家牛,0.47502314814814817
A10,46055,2026,2,2,家牛,0.47575231481481484
A10,46055,2026,2,2,家牛,0.47638888888888886
A10,46055,2026,2,2,家牛,0.47803240740740743
A10,46055,2026,2,2,家牛,0.47910879629629627
A10,46055,2026,2,2,家牛,0.49127314814814815
A10,46055,2026,2,2,家牛,0.53737268518518522
A10,46056,2026,2,3,家牛,0.46035879629629628
A10,46056,2026,2,3,家牛,0.46099537037037036
A10,46056,2026,2,3,家牛,0.4619328703703704
A10,46056,2026,2,3,家牛,0.46276620370370369
A10,46056,2026,2,3,雉鸡,0.75807870370370367
A10,46057,2026,2,4,家牛,0.47111111111111109
A10,46057,2026,2,4,家牛,0.4717824074074074
A10,46057,2026,2,4,家牛,0.47310185185185183
A10,46057,2026,2,4,家牛,0.47403935185185186
A10,46057,2026,2,4,家牛,0.47827546296296297
A10,46057,2026,2,4,家牛,0.6776388888888889
A10,46058,2026,2,5,家牛,0.45974537037037039
A10,46058,2026,2,5,家牛,0.48795138888888889
A10,46058,2026,2,5,家牛,0.49194444444444446
A10,46058,2026,2,5,家牛,0.53156250000000005
A10,46058,2026,2,5,家牛,0.53268518518518515
A10,46059,2026,2,6,家狗,0.43467592592592591
A12,46021,2025,12,30,狍子,0.77960648148148148
A12,46021,2025,12,30,狍子,0.93216435185185187
A12,46021,2025,12,30,狍子,0.93923611111111116
A12,46021,2025,12,30,狍子,0.9400115740740741
A12,46021,2025,12,30,狍子,0.94942129629629635
A12,46021,2025,12,30,狍子,0.95013888888888887
A12,46021,2025,12,30,狍子,0.95071759259259259
A12,46021,2025,12,30,狍子,0.95134259259259257
A12,46021,2025,12,30,狍子,0.95307870370370373
A12,46021,2025,12,30,狍子,0.95696759259259256
A12,46021,2025,12,30,狍子,0.95753472222222225
A12,46021,2025,12,30,狍子,0.97121527777777783
A12,46021,2025,12,30,狍子,0.97921296296296301
A12,46021,2025,12,30,狍子,0.97996527777777775
A12,46021,2025,12,30,狍子,0.98652777777777778
A12,46021,2025,12,30,狍子,0.98706018518518523
A12,46021,2025,12,30,狍子,0.98858796296296292
A12,46021,2025,12,30,狍子,0.99796296296296294
A12,46022,2025,12,31,狍子,8.2175925925925927E-4
A12,46022,2025,12,31,狍子,1.8287037037037037E-3
A12,46022,2025,12,31,狍子,8.7500000000000008E-3
A12,46022,2025,12,31,野猪,6.6817129629629629E-2
A12,46022,2025,12,31,狍子,0.74699074074074079
A12,46022,2025,12,31,狍子,0.74763888888888885
A12,46022,2025,12,31,狍子,0.76006944444444446
A12,46022,2025,12,31,狍子,0.76836805555555554
A12,46022,2025,12,31,狍子,0.77203703703703708
A12,46022,2025,12,31,狍子,0.78317129629629634
A12,46022,2025,12,31,赤狐,0.82039351851851849
A12,46022,2025,12,31,狍子,0.90001157407407406
A12,46022,2025,12,31,狍子,0.90057870370370374
A12,46022,2025,12,31,狍子,0.90178240740740745
A12,46023,2026,1,1,狍子,5.9375000000000001E-3
A12,46023,2026,1,1,狍子,8.0555555555555554E-3
A12,46023,2026,1,1,狍子,8.7384259259259255E-3
A12,46023,2026,1,1,狍子,1.1979166666666667E-2
A12,46023,2026,1,1,狍子,3.6134259259259262E-2
A12,46023,2026,1,1,狍子,3.923611111111111E-2
A12,46023,2026,1,1,狍子,6.4837962962962958E-2
A12,46023,2026,1,1,狍子,6.6319444444444445E-2
A12,46023,2026,1,1,家牛,0.57640046296296299
A12,46023,2026,1,1,家牛,0.57778935185185187
A12,46023,2026,1,1,家牛,0.57847222222222228
A12,46023,2026,1,1,家牛,0.58971064814814811
A12,46023,2026,1,1,家牛,0.59063657407407411
A12,46023,2026,1,1,家牛,0.59193287037037035
A12,46023,2026,1,1,狍子,0.85709490740740746
A12,46023,2026,1,1,狍子,0.86376157407407406
A12,46023,2026,1,1,狍子,0.87907407407407412
A12,46023,2026,1,1,狍子,0.91484953703703709
A12,46023,2026,1,1,狍子,0.91712962962962963
A12,46023,2026,1,1,狍子,0.94635416666666672
A12,46024,2026,1,2,狍子,7.9456018518518523E-2
A12,46024,2026,1,2,狍子,8.0949074074074076E-2
A12,46024,2026,1,2,家牛,0.55604166666666666
A12,46024,2026,1,2,家狗,0.55604166666666666
A12,46024,2026,1,2,家狗,0.58125000000000004
A12,46024,2026,1,2,家牛,0.6315277777777778
A12,46025,2026,1,3,狍子,0.10355324074074074
A12,46025,2026,1,3,狍子,0.10979166666666666
A12,46025,2026,1,3,狍子,0.11041666666666666
A12,46025,2026,1,3,狍子,0.11724537037037037
A12,46025,2026,1,3,狍子,0.12415509259259259
A12,46025,2026,1,3,狍子,0.12513888888888888
A12,46025,2026,1,3,狍子,0.12792824074074075
A12,46025,2026,1,3,狍子,0.12997685185185184
A12,46025,2026,1,3,狍子,0.13597222222222222
A12,46025,2026,1,3,狍子,0.14208333333333334
A12,46025,2026,1,3,狍子,0.14907407407407408
A12,46025,2026,1,3,狍子,0.28819444444444442
A12,46025,2026,1,3,狍子,0.32695601851851852
A12,46025,2026,1,3,狍子,0.32777777777777778
A12,46025,2026,1,3,狍子,0.33149305555555558
A12,46025,2026,1,3,狍子,0.33381944444444445
A12,46025,2026,1,3,狍子,0.33937499999999998
A12,46025,2026,1,3,家牛,0.46591435185185187
A12,46025,2026,1,3,家牛,0.59557870370370369
A12,46025,2026,1,3,家牛,0.59743055555555558
A12,46025,2026,1,3,家牛,0.59820601851851851
A12,46025,2026,1,3,家牛,0.5988310185185185
A12,46025,2026,1,3,家牛,0.60062499999999996
A12,46025,2026,1,3,家牛,0.60127314814814814
A12,46025,2026,1,3,狍子,0.96060185185185187
A12,46025,2026,1,3,狍子,0.96134259259259258
A12,46025,2026,1,3,狍子,0.96575231481481483
A12,46025,2026,1,3,狍子,0.96646990740740746
A12,46026,2026,1,4,狍子,0.12771990740740741
A12,46026,2026,1,4,狍子,0.12841435185185185
A12,46026,2026,1,4,狍子,0.25318287037037035
A12,46027,2026,1,5,狍子,0.97987268518518522
A12,46030,2026,1,8,狍子,0.9174768518518519
A12,46030,2026,1,8,狍子,0.92439814814814814
A12,46030,2026,1,8,狍子,0.92630787037037032
A12,46034,2026,1,12,狍子,0.91996527777777781
A12,46034,2026,1,12,狍子,0.929224537037037
A12,46035,2026,1,13,狍子,0.30315972222222221
A12,46035,2026,1,13,狍子,0.30629629629629629
A12,46035,2026,1,13,狍子,0.30732638888888891
A12,46035,2026,1,13,狍子,0.3119675925925926
A12,46035,2026,1,13,狍子,0.31835648148148149
A12,46035,2026,1,13,狍子,0.32876157407407408
A12,46035,2026,1,13,狍子,0.33453703703703702
A12,46035,2026,1,13,喜鹊,0.33560185185185187
A12,46035,2026,1,13,狍子,0.33560185185185187
A12,46035,2026,1,13,喜鹊,0.50392361111111106
A12,46035,2026,1,13,赤狐,0.95910879629629631
A12,46036,2026,1,14,狍子,0.15745370370370371
A12,46036,2026,1,14,狍子,0.15836805555555555
A12,46036,2026,1,14,狍子,0.16128472222222223
A12,46036,2026,1,14,狍子,0.17696759259259259
A12,46036,2026,1,14,狍子,0.17778935185185185
A12,46036,2026,1,14,狍子,0.17847222222222223
A12,46036,2026,1,14,狍子,0.19106481481481483
A12,46036,2026,1,14,狍子,0.19525462962962964
A12,46036,2026,1,14,狍子,0.19627314814814814
A12,46036,2026,1,14,狍子,0.19875000000000001
A12,46036,2026,1,14,狍子,0.2011226851851852
A12,46036,2026,1,14,狍子,0.75938657407407406
A12,46036,2026,1,14,狍子,0.76342592592592595
A12,46037,2026,1,15,赤狐,0.11087962962962963
A12,46037,2026,1,15,赤狐,0.14989583333333334
A12,46037,2026,1,15,喜鹊,0.40158564814814812
A12,46037,2026,1,15,雉鸡,0.40158564814814812
A12,46038,2026,1,16,狍子,0.11090277777777778
A12,46038,2026,1,16,赤狐,0.11542824074074073
A12,46038,2026,1,16,狍子,0.3099884259259259
A12,46038,2026,1,16,喜鹊,0.46609953703703705
A12,46038,2026,1,16,雉鸡,0.46609953703703705
A12,46038,2026,1,16,雉鸡,0.47146990740740741
A12,46040,2026,1,18,赤狐,0.81960648148148152
A12,46043,2026,1,21,喜鹊,0.50077546296296294
A12,46043,2026,1,21,家牛,0.51875000000000004
A12,46045,2026,1,23,家牛,0.51619212962962968
A12,46045,2026,1,23,家牛,0.51694444444444443
A12,46045,2026,1,23,家牛,0.51777777777777778
A12,46045,2026,1,23,家牛,0.51868055555555559
A12,46045,2026,1,23,家牛,0.52042824074074079
A12,46045,2026,1,23,家牛,0.52159722222222227
A12,46045,2026,1,23,家牛,0.52225694444444448
A12,46045,2026,1,23,家牛,0.5241203703703704
A12,46048,2026,1,26,家牛,0.50454861111111116
A12,46048,2026,1,26,家牛,0.50578703703703709
A12,46048,2026,1,26,家牛,0.50640046296296293
A12,46048,2026,1,26,家牛,0.50739583333333338
A12,46049,2026,1,27,家牛,0.45697916666666666
A12,46050,2026,1,28,家牛,0.52809027777777773
A12,46054,2026,2,1,家牛,0.49876157407407407
A12,46054,2026,2,1,家牛,0.49960648148148146
A12,46055,2026,2,2,家牛,0.51157407407407407
A12,46055,2026,2,2,家牛,0.51383101851851853
A12,46057,2026,2,4,家牛,0.46034722222222224
A12,46057,2026,2,4,家牛,0.46113425925925927
A12,46057,2026,2,4,家牛,0.46253472222222225
A12,46057,2026,2,4,家牛,0.46403935185185186
A12,46057,2026,2,4,家牛,0.46490740740740738
A12,46057,2026,2,4,家牛,0.46574074074074073
A13,46030,2026,1,8,家牛,0.56635416666666671
A13,46030,2026,1,8,家牛,0.56724537037037037
A13,46030,2026,1,8,家牛,0.56818287037037041
A13,46030,2026,1,8,家牛,0.56896990740740738
A13,46030,2026,1,8,家牛,0.57214120370370369
A13,46030,2026,1,8,家牛,0.5728819444444444
A13,46030,2026,1,8,家牛,0.57355324074074077
A13,46030,2026,1,8,家牛,0.57430555555555551
A13,46030,2026,1,8,家牛,0.57499999999999996
A13,46030,2026,1,8,家牛,0.57652777777777775
A13,46030,2026,1,8,家牛,0.57789351851851856
A13,46030,2026,1,8,家牛,0.58126157407407408
A13,46030,2026,1,8,家牛,0.58209490740740744
A13,46030,2026,1,8,家牛,0.5847106481481481
A13,46030,2026,1,8,家牛,0.58668981481481486
A13,46030,2026,1,8,家牛,0.59284722222222219
A13,46030,2026,1,8,家牛,0.59393518518518518
A13,46030,2026,1,8,家牛,0.59464120370370366
A13,46031,2026,1,9,野猪,0.94704861111111116
A13,46032,2026,1,10,狍子,3.3506944444444443E-2
A13,46032,2026,1,10,狍子,3.4560185185185187E-2
A13,46032,2026,1,10,狍子,4.0960648148148149E-2
A13,46032,2026,1,10,狍子,4.5925925925925926E-2
A13,46032,2026,1,10,狍子,5.1481481481481482E-2
A13,46032,2026,1,10,狍子,5.1909722222222225E-2
A13,46032,2026,1,10,狍子,5.2361111111111108E-2
A13,46033,2026,1,11,野猪,0.78940972222222228
A13,46034,2026,1,12,野猪,0.8159143518518519
A13,46035,2026,1,13,家牛,0.61738425925925922
A13,46035,2026,1,13,家牛,0.62143518518518515
A13,46036,2026,1,14,家牛,0.58377314814814818
A13,46036,2026,1,14,家牛,0.58458333333333334
A13,46036,2026,1,14,家牛,0.58605324074074072
A13,46036,2026,1,14,家牛,0.58747685185185183
A13,46036,2026,1,14,家牛,0.5885069444444444
A13,46036,2026,1,14,家牛,0.59180555555555558
A13,46036,2026,1,14,家牛,0.59270833333333328
A13,46036,2026,1,14,家牛,0.59391203703703699
A13,46036,2026,1,14,家牛,0.59523148148148153
A13,46036,2026,1,14,家牛,0.59597222222222224
A13,46036,2026,1,14,家牛,0.59659722222222222
A13,46036,2026,1,14,家牛,0.59876157407407404
A13,46036,2026,1,14,家牛,0.61862268518518515
A13,46038,2026,1,16,喜鹊,0.5921643518518519
A13,46038,2026,1,16,喜鹊,0.60192129629629632
A13,46040,2026,1,18,喜鹊,0.55917824074074074
A13,46042,2026,1,20,喜鹊,0.5747916666666667
A13,46042,2026,1,20,喜鹊,0.57557870370370368
A13,46042,2026,1,20,喜鹊,0.57755787037037032
A13,46042,2026,1,20,喜鹊,0.57907407407407407
A13,46042,2026,1,20,喜鹊,0.5816203703703704
A13,46042,2026,1,20,喜鹊,0.58259259259259255
A13,46043,2026,1,21,喜鹊,0.53246527777777775
A2,46022,2025,12,31,狍子,0.86255787037037035
A2,46022,2025,12,31,狍子,0.8634722222222222
A2,46023,2026,1,1,狍子,0.13305555555555557
A2,46023,2026,1,1,狍子,0.14518518518518519
A2,46024,2026,1,2,狍子,0.18418981481481481
A2,46025,2026,1,3,狍子,0.19194444444444445
A2,46025,2026,1,3,狍子,0.19309027777777779
A2,46025,2026,1,3,家牛,0.59575231481481483
A2,46025,2026,1,3,狍子,0.88861111111111113
A2,46026,2026,1,4,狍子,0.78832175925925929
A2,46026,2026,1,4,狍子,0.94765046296296296
A2,46026,2026,1,4,狍子,0.94835648148148144
A2,46027,2026,1,5,狍子,0.15640046296296295
A2,46027,2026,1,5,狍子,0.7295949074074074
A2,46028,2026,1,6,狍子,5.289351851851852E-2
A2,46028,2026,1,6,家牛,0.5894907407407407
A2,46028,2026,1,6,野猪,0.72559027777777774
A2,46029,2026,1,7,狍子,0.88163194444444448
A2,46030,2026,1,8,狍子,0.73149305555555555
A2,46030,2026,1,8,狍子,0.90569444444444447
A2,46036,2026,1,14,家牛,0.57114583333333335
A2,46036,2026,1,14,家牛,0.57403935185185184
A2,46038,2026,1,16,喜鹊,0.46790509259259261
A2,46038,2026,1,16,喜鹊,0.49249999999999999
A2,46040,2026,1,18,家牛,0.51390046296296299
A2,46040,2026,1,18,家牛,0.51453703703703701
A2,46040,2026,1,18,家牛,0.51518518518518519
A2,46040,2026,1,18,家牛,0.51581018518518518
A2,46040,2026,1,18,家牛,0.51642361111111112
A2,46042,2026,1,20,家牛,0.64744212962962966
A2,46043,2026,1,21,野猪,0.87387731481481479
A2,46043,2026,1,21,赤狐,0.88770833333333332
A2,46044,2026,1,22,家牛,0.51280092592592597
A2,46044,2026,1,22,家牛,0.51361111111111113
A2,46044,2026,1,22,野猪,0.97418981481481481
A2,46045,2026,1,23,家牛,0.50167824074074074
A2,46045,2026,1,23,家牛,0.50230324074074073
A2,46045,2026,1,23,家牛,0.5043171296296296
A2,46045,2026,1,23,家牛,0.50511574074074073
A2,46045,2026,1,23,家牛,0.50597222222222227
A2,46045,2026,1,23,家牛,0.50659722222222225
A2,46046,2026,1,24,家牛,0.49746527777777777
A2,46046,2026,1,24,家牛,0.49834490740740739
A2,46046,2026,1,24,喜鹊,0.61822916666666672
A2,46046,2026,1,24,野猪,0.91123842592592597
A2,46046,2026,1,24,野猪,0.99959490740740742
A2,46047,2026,1,25,野猪,0.84479166666666672
A2,46048,2026,1,26,野猪,1.607638888888889E-2
A2,46048,2026,1,26,野猪,1.7673611111111112E-2
A2,46048,2026,1,26,野猪,2.1226851851851851E-2
